1, 0.7672395046568872
2, 0.7617049069491367
3, 0.7797152908332945
4, 0.7948508539952999
5, 0.7781093246531307
6, 0.7801919632814918
7, 0.7775398303684378
8, 0.7902879826981912
9, 0.7941201340973658
10, 0.8011506871766831
11, 0.8074210012313546
12, 0.8213988930559967
13, 0.8308767048475183
14, 0.8401424371812741
15, 0.8471278253247464
16, 0.8521140548032354
17, 0.8580780160566136
18, 0.8601316262017143
19, 0.8647335009950001
20, 0.8686940558596082
21, 0.8721668485758433
22, 0.8753601751112006
23, 0.8771596426925027
24, 0.8798804507198085
25, 0.8823829533569086
26, 0.8845194719443623
27, 0.8866429017118247
28, 0.8881856855432604
29, 0.8905394497131529
30, 0.8929186361377922
31, 0.8948374974347342
32, 0.8944797153577005
33, 0.8957655170910735
34, 0.8973326151973019
35, 0.8981672845949651
36, 0.8992055594556122
37, 0.901141242350697
38, 0.9029619473574847
39, 0.9033605198742887
40, 0.9007274323798242
41, 0.9018161659064767
42, 0.9028402478745616
43, 0.9036872130543486
44, 0.9046778731362336
45, 0.9024956667212405
46, 0.903781006700139
47, 0.9047785222292284
48, 0.9056641841555678
49, 0.906643814329235
50, 0.9074765226189102
51, 0.9088296591668318
52, 0.9093884713135176
53, 0.910034641911417
54, 0.9105560712656005
55, 0.9110217848799025
56, 0.911437322591095
57, 0.9118130782743646
58, 0.9125355938887584
59, 0.9134389522512893
60, 0.9139013142316863
61, 0.9141788576639206
62, 0.9147804489487634
63, 0.9150538231203529
64, 0.9153688242517521
65, 0.9156618233841542
66, 0.9158859976943409
67, 0.9162541582189709
68, 0.9164038396571417
69, 0.9166776095259782
70, 0.9168308370078574
71, 0.9170345906416391
72, 0.9160143992801539
73, 0.91642986129912
74, 0.9166165675282812
75, 0.9168260812294543
76, 0.9170428025573021
77, 0.9172590749526436
78, 0.9174513508283696
79, 0.917681254324249
80, 0.9178619587692767
81, 0.9180022779140953
82, 0.9185990979088047
83, 0.9187501145302776
84, 0.9189734254060863
85, 0.9192113507619701
86, 0.9193269626040028
87, 0.9194474773806758
88, 0.9195513332012077
89, 0.9195957259880834
90, 0.9197044169182755
91, 0.919791388588184
92, 0.9192651037196304
93, 0.9196624572972172
94, 0.9198496477772058
95, 0.9187976225479831
96, 0.9190144817467446
97, 0.9192128402991491
98, 0.9193821841887948
99, 0.9195373583643348
100, 0.9198126320557044
101, 0.9206139103875234
102, 0.9210775365389812
103, 0.9214053678249057
104, 0.9234164760531607
105, 0.9235624305633398
106, 0.9236796330630199
107, 0.9239585797209613
108, 0.9240088039887187
109, 0.9240763427770765
110, 0.9241573670246128
111, 0.9249040330178877
112, 0.9255389789781792
113, 0.925611977046401
114, 0.9256915138185177
115, 0.9257177112243923
116, 0.9259576514205992
117, 0.9260758067530339
118, 0.9261376586274218
119, 0.9262933114132256
120, 0.9263022391675024
121, 0.9263089463801878
122, 0.9264562216068178
123, 0.927015658507542
124, 0.9270908678341716
125, 0.9270912129840595
126, 0.9282674742528213
127, 0.9283314342365724
128, 0.9283300012827355
129, 0.9283803519087364
130, 0.9283671661523483
131, 0.9283778923171864
132, 0.9290516311010255
133, 0.9289698942807991
134, 0.9289355460391749
135, 0.9287996961756732
136, 0.9288197583579905
137, 0.9288210067807745
138, 0.9286760415866329
139, 0.9286852120028887
140, 0.9286958682827207
141, 0.9287204898376578
142, 0.9287302067571674
143, 0.9287670325210586
144, 0.9287552771023354
145, 0.9300161885633393
146, 0.930023542611045
147, 0.9302044067657205
148, 0.9301951381397608
149, 0.930207733047011
150, 0.9302174735048315
151, 0.9302274841323441
152, 0.9302076955775569
153, 0.930422103665965
154, 0.9304312224376177
155, 0.9305629545697308
156, 0.930560635575608
157, 0.9305560003664088
158, 0.9305034099347305
159, 0.9303542367045927
160, 0.9307677048448951
161, 0.930765019706901
162, 0.9307644811831326
163, 0.9307583604128153
164, 0.9307736265633529
165, 0.930774306518864
166, 0.9307622327115118
167, 0.930880067409791
168, 0.9308374110420872
169, 0.9308278652032664
170, 0.9308259322986265
171, 0.9308265588061002
172, 0.9308242409128369
173, 0.9307763149570011
174, 0.9307479329113385
175, 0.9307287458747537
176, 0.9309539148040721
177, 0.9309361513679764
178, 0.9308869698356572
179, 0.9307812158742621
180, 0.9307832729077259
181, 0.930838923553875
182, 0.9308335574536062
183, 0.9308219459953584
184, 0.9311230955711105
185, 0.9306579445841123
186, 0.9316746493657843
187, 0.9316725015576388
188, 0.9320634679587833
189, 0.9323373138114578
190, 0.9323217776988528
191, 0.9323197233384214
192, 0.9323302123271014
193, 0.9323376024365954
194, 0.9335944205477982
195, 0.9335753816109528
196, 0.9335717962543923
197, 0.9335666436899851
198, 0.9335283568703885
199, 0.9335283568703885
200, 0.9349321424271428
201, 0.9348627167010984
202, 0.9355045492192465
203, 0.9365400080169863
204, 0.9365317182378077
205, 0.9374211354859545
206, 0.9374277569420528
207, 0.9374072523794466
208, 0.9386201544558915
209, 0.938616233075536
210, 0.9386087987082029
211, 0.9385894089561351
212, 0.938577898702129
213, 0.9385845200673396
214, 0.93859103324807
215, 0.9386307556268398
216, 0.9390528687453983
217, 0.939079099902717
218, 0.9390176422335531
219, 0.9390076761802894
220, 0.93898347550035
221, 0.9389779156462266
222, 0.9388887030900223
223, 0.9388632547366542
224, 0.9388207381074916
225, 0.9388804002654781
226, 0.9388428767234739
227, 0.9388009191495711
228, 0.9387890937335343
229, 0.9387783002189982
230, 0.9387757240061754
231, 0.9387714197115066
232, 0.9387336173708364
233, 0.9387024892964556
234, 0.9386802222189866
235, 0.9386932133079999
236, 0.9387628749592924
237, 0.9387450873283808
238, 0.938732081558101
239, 0.9386447587824941
240, 0.9386266706264649
241, 0.9386435528836341
242, 0.9386311608264288
243, 0.9386792422580297
244, 0.9386730568174495
245, 0.9386186295823846
246, 0.9390821227195212
247, 0.9390637956081571
248, 0.9394237768635922
249, 0.939422489008384
250, 0.9401492842812853
251, 0.940091344978008
252, 0.9401002266507269
253, 0.9404955308677826
254, 0.940490717367768
255, 0.9416326451759333
